layout,WPM,CER,NER,numC,numIF,numF,numINF,numCancel,presented_str,input_str,timed_actions
1,4.4204956959040675,0.3157894736842105,0.0,26,0,0,0,12,the four seasons will come,the four seasons will come,"[0.000031,t],[2.733948,h],[4.454010,e],[5.117981, ],[7.074524,cancel],[9.090698,f],[11.083252,o],[12.739807,cancel],[14.439850,u],[17.535217,r],[18.182526, ],[21.195282,s],[22.980347,e],[24.004974,a],[26.461609,s],[28.472229,cancel],[29.699738,o],[32.816406,cancel],[34.479828,n],[36.515198,cancel],[37.985260,cancel],[39.428894,s],[40.130402, ],[43.227783,w],[44.855042,cancel],[46.202728,i],[48.860687,l],[50.724854,cancel],[52.447723,cancel],[54.420532,l],[55.258545, ],[57.283478,cancel],[59.776672,c],[61.679352,cancel],[62.976654,o],[64.406982,cancel],[66.141144,m],[67.865692,e],[69.540222,done]"
1,3.8253753553481444,0.36363636363636365,0.0,28,2,2,0,14,popularity is desired by all,popularity is desired by all,"[0.000000,t],[3.589508,del],[7.019592,cancel],[8.497803,o],[10.300781,del],[12.536438,p],[13.866180,cancel],[15.136597,o],[17.444000,p],[20.177185,u],[22.204712,cancel],[24.272217,l],[25.425446,a],[28.269104,cancel],[29.735229,r],[31.286438,cancel],[33.495331,i],[35.718628,cancel],[36.504791,t],[38.971741,y],[39.601410, ],[41.129425,cancel],[42.512665,i],[44.529053,cancel],[46.243591,s],[47.024689, ],[49.407654,d],[51.165710,e],[53.639221,s],[56.333221,i],[58.671173,r],[61.247864,e],[63.548523,d],[64.465698, ],[66.693726,cancel],[70.261322,b],[72.388214,y],[72.912476, ],[73.426056,a],[75.109222,cancel],[77.153442,cancel],[78.322845,cancel],[79.775543,cancel],[81.649139,l],[83.092865,cancel],[84.697571,l],[86.271454,done]"
1,4.551152612922024,0.2765957446808511,0.0,34,0,0,0,13,would you like to come to my house,would you like to come to my house,"[0.000031,w],[2.262299,cancel],[4.377563,o],[6.706146,u],[9.295349,l],[11.535278,cancel],[13.370728,d],[16.302704, ],[18.542023,cancel],[20.511841,y],[22.739075,o],[26.123962,u],[26.624268, ],[29.520081,l],[31.687012,cancel],[33.855591,i],[36.747162,k],[38.131042,e],[38.832977, ],[40.150421,t],[42.645721,o],[43.364594, ],[45.245575,c],[47.290771,o],[49.045898,cancel],[50.648621,m],[51.777618,e],[52.463562, ],[54.539734,cancel],[55.319489,t],[57.600647,o],[58.274597, ],[60.729492,cancel],[61.926758,cancel],[63.163971,m],[64.683624,cancel],[67.557281,y],[68.390198, ],[71.601044,cancel],[73.829803,h],[75.556274,o],[77.383789,cancel],[80.491882,u],[83.016754,cancel],[84.826843,s],[86.403320,cancel],[87.010925,e],[89.295502,done]"
1,3.5419704305461073,0.3877551020408163,0.0,30,4,4,0,15,exceed the maximum speed limit,exceed the maximum speed limit,"[0.000031,cancel],[0.860840,e],[3.855042,x],[5.522308,cancel],[6.545990,e],[9.384033,del],[11.583160,cancel],[13.405609,c],[14.566223,e],[15.268219,e],[17.971558,d],[18.755951, ],[20.740387,t],[23.507202,h],[24.890686,e],[25.615051, ],[28.123932,cancel],[29.856323,m],[30.935760,a],[32.905029,cancel],[34.999176,x],[35.545319,e],[35.976288,e],[37.931213,del],[39.222290,del],[41.277283,cancel],[42.610748,i],[44.825958,m],[48.110626,u],[50.097382,m],[50.724457,del],[53.034424,m],[53.587250, ],[59.727386,cancel],[61.674957,s],[65.313019,cancel],[66.626892,cancel],[69.457733,p],[71.476624,e],[72.376404,e],[75.178741,cancel],[77.253967,d],[78.669037, ],[80.426697,cancel],[82.388733,l],[84.798370,cancel],[86.535339,i],[88.008392,cancel],[89.677307,m],[92.014008,i],[94.895844,cancel],[95.739349,t],[98.250397,cancel],[99.884735,done]"
1,4.869935355649887,0.2631578947368421,0.02631578947368421,27,2,2,1,8,you must make an appointment,you must make an appoinment,"[0.000031,y],[3.087860,o],[5.675720,cancel],[7.619690,u],[8.273895, ],[10.407837,m],[12.117950,cancel],[13.896301,u],[16.497467,s],[18.221405,t],[18.897400, ],[20.830505,m],[21.760315,a],[24.362000,k],[25.027710,e],[25.927673, ],[26.513214,a],[29.629852,cancel],[30.761658,n],[31.760803, ],[32.416626,a],[35.302002,p],[37.143829,p],[38.804626,o],[41.026245,i],[43.140259,n],[45.467285,cancel],[46.963776,cancel],[48.897583,m],[49.932922,a],[51.637085,t],[52.814240,del],[54.074341,del],[55.733063,cancel],[56.418945,e],[59.124329,n],[61.480743,cancel],[63.242035,cancel],[64.066559,t],[65.951263,done]"
1,4.507641042007869,0.23076923076923078,0.0,20,1,1,0,5,we drive on parkways,we drive on parkways,"[0.000000,w],[1.025299,e],[1.854706, ],[4.187500,cancel],[5.984222,d],[9.883972,r],[12.329041,i],[15.665375,v],[16.402466,n],[18.261200,del],[19.766785,cancel],[20.436432,e],[21.540588, ],[24.773987,o],[26.969757,n],[27.806885, ],[31.563782,p],[32.133148,a],[34.368317,cancel],[35.640045,r],[38.515381,k],[41.935822,w],[43.155823,a],[44.939667,cancel],[46.151459,cancel],[47.764954,y],[50.580780,s],[55.963013,done]"
1,5.009121019050779,0.21212121212121213,0.0,26,1,1,0,6,make up a few more phrases,make up a few more phrases,"[0.000000,m],[1.192627,a],[3.188965,cancel],[5.226959,k],[6.170410,e],[7.589081, ],[9.548645,cancel],[11.740234,u],[14.096191,o],[16.225250,del],[18.435699,p],[19.276001, ],[20.413086,a],[21.630157, ],[23.814453,f],[24.754303,e],[26.308929,cancel],[27.671875,cancel],[30.138885,w],[31.060242, ],[33.541260,m],[35.727570,o],[38.889343,r],[40.253510,e],[41.088135, ],[44.980103,p],[47.797211,h],[50.586334,cancel],[51.937866,r],[53.048279,a],[55.657867,cancel],[57.161224,s],[58.152069,e],[59.890747,s],[61.852814,done]"
1,3.9062856087365097,0.2962962962962963,0.0,38,3,3,0,13,did you see that spectacular explosion,did you see that spectacular explosion,"[0.000000,cancel],[1.749451,cancel],[3.170563,d],[4.926392,i],[6.431702,d],[7.083893, ],[9.950806,y],[14.613403,o],[17.741241,u],[18.743958, ],[20.843018,cancel],[22.035217,cancel],[24.922058,s],[26.002045,e],[26.816711,e],[27.518555, ],[28.933594,r],[32.365265,cancel],[34.033936,del],[35.184570,t],[38.287720,h],[39.171112,a],[40.881104,cancel],[41.746429,t],[42.807312, ],[44.976776,cancel],[46.902344,s],[49.194672,cancel],[52.122681,p],[53.254333,e],[55.937042,c],[58.485077,cancel],[59.326355,t],[61.020630,a],[63.222229,c],[65.928864,u],[70.163910,l],[71.218964,a],[73.282715,cancel],[74.778534,r],[75.503540, ],[78.490936,n],[81.898682,cancel],[83.968811,s],[85.330414,del],[86.593872,del],[87.448578,e],[90.341187,x],[93.256683,p],[96.305328,l],[97.728912,cancel],[99.588806,o],[102.655487,s],[105.475708,i],[109.523529,o],[111.836731,cancel],[113.662964,n],[115.817444,done]"
1,5.614505843110433,0.041666666666666664,0.0,23,0,0,0,1,the dog buried the bone,the dog buried the bone,"[0.000031,t],[2.971893,h],[4.242615,e],[5.076874, ],[7.848022,d],[9.986420,o],[13.906769,g],[14.650909, ],[17.099579,b],[19.274750,u],[21.827759,r],[23.935608,i],[25.434113,e],[28.030365,d],[30.483612, ],[31.997009,t],[34.841461,h],[35.895966,e],[36.792633, ],[39.066925,b],[41.218140,o],[43.924591,cancel],[45.917542,n],[47.021057,e],[49.501831,done]"
1,2.9346328182383092,0.36363636363636365,0.0,21,1,1,0,11,it looks like a shack,it looks like a shack,"[0.000000,cancel],[20.933868,cancel],[22.383850,cancel],[24.306091,i],[28.380554,cancel],[29.771606,cancel],[31.729706,l],[34.025146,del],[36.211060,t],[37.229279, ],[38.821869,cancel],[40.553284,l],[42.395538,cancel],[43.934906,o],[45.395569,o],[48.067810,k],[50.805023,s],[51.693085, ],[53.606415,cancel],[55.350372,l],[57.639832,i],[59.322113,cancel],[61.524200,k],[62.275360,e],[63.904938, ],[65.531342,a],[66.263367, ],[69.226532,cancel],[71.173187,s],[74.099213,h],[75.090637,a],[77.459167,c],[79.578064,cancel],[81.781952,k],[83.910065,done]"
1,3.8871261485344877,0.325,0.0,27,2,2,0,11,the food at this restaurant,the food at this restaurant,"[0.000000,e],[0.762817,e],[1.924469,del],[3.114960,del],[5.390472,cancel],[6.340027,t],[8.126160,cancel],[10.644592,h],[11.108765,e],[12.802185, ],[14.845398,cancel],[29.023773,f],[31.093506,o],[32.576355,o],[35.429565,d],[36.379730, ],[38.144592,cancel],[38.877136,a],[40.950043,cancel],[42.288757,t],[43.137238, ],[45.578918,t],[47.879272,h],[49.477997,cancel],[50.687683,i],[53.157104,s],[53.910339, ],[56.093445,cancel],[57.758362,r],[58.999054,e],[62.269287,s],[63.858398,t],[65.120178,a],[67.203400,cancel],[68.953613,u],[71.669434,cancel],[73.173859,r],[74.271790,a],[76.336121,cancel],[77.916626,n],[79.457855,cancel],[80.264954,t],[82.146667,done]"
1,6.260703424779384,0.2222222222222222,0.0,28,0,0,0,8,where did i leave my glasses,where did i leave my glasses,"[0.000031,w],[1.981842,cancel],[3.495880,h],[4.467438,e],[6.294800,r],[7.029877,e],[7.967896, ],[10.000427,d],[11.781830,cancel],[13.246948,i],[14.967072,d],[15.858337, ],[17.573883,cancel],[18.888214,i],[19.769348, ],[22.466400,l],[23.735901,e],[24.766510,a],[27.631897,v],[29.277710,cancel],[30.254822,e],[31.163483, ],[32.909882,cancel],[34.370575,m],[35.650726,cancel],[37.419556,y],[38.024841, ],[39.914246,cancel],[41.934113,g],[43.558868,cancel],[45.321289,l],[46.184540,a],[48.224335,s],[49.496796,s],[50.546692,e],[51.751373,s],[53.737610,done]"
1,5.7214195294207455,0.14285714285714285,0.0,42,2,2,0,5,rent is paid at the beginning of the month,rent is paid at the beginning of the month,"[0.000031,r],[1.400848,e],[3.069641,cancel],[4.803284,n],[5.540649,e],[7.109436,del],[7.989838,t],[9.196472, ],[10.837006,cancel],[12.556183,i],[15.095551,s],[15.668854, ],[17.509094,cancel],[19.608551,p],[20.698242,a],[22.951202,i],[24.509064,cancel],[26.591278,d],[28.145508, ],[29.398651,a],[30.817383,r],[32.865387,del],[33.717773,t],[34.527771, ],[35.956573,t],[38.911926,h],[39.495667,e],[40.458557, ],[42.820435,b],[43.953491,e],[47.548401,g],[50.829407,i],[53.267273,n],[55.144592,n],[57.390869,i],[58.818878,n],[60.743896,g],[61.812866, ],[63.913361,o],[66.422882,f],[67.276520, ],[69.318451,t],[71.885925,h],[72.480133,e],[73.614380, ],[75.929626,m],[78.808258,o],[80.711975,n],[82.947723,cancel],[83.653259,t],[85.992645,h],[88.636383,done]"
1,5.262873070008329,0.1956521739130435,0.0,37,0,0,0,9,please try to be home before midnight,please try to be home before midnight,"[0.000000,cancel],[2.025452,p],[4.438354,l],[5.373779,e],[6.338165,a],[8.249878,cancel],[10.052765,s],[11.186829,e],[12.004303, ],[13.857025,cancel],[14.714264,t],[16.948517,cancel],[19.413239,r],[21.810791,y],[22.387939, ],[23.535278,t],[25.567017,o],[26.262604, ],[28.491486,b],[29.602905,e],[30.347595, ],[32.710907,h],[35.308044,o],[37.112457,cancel],[39.636902,m],[41.341949,cancel],[41.953461,e],[42.587646, ],[44.148285,cancel],[46.050354,b],[46.958923,e],[49.439453,f],[52.275787,o],[54.439911,r],[55.704254,e],[57.178040, ],[59.182892,cancel],[60.817993,m],[61.514343,i],[65.127411,cancel],[67.699677,d],[70.944458,n],[73.668915,i],[77.367432,g],[80.528351,h],[82.084442,t],[84.085144,done]"
1,4.452389004244658,0.2619047619047619,0.0,31,1,1,0,10,the postal service is very slow,the postal service is very slow,"[0.000000,cancel],[1.538147,cancel],[2.376831,t],[4.487091,h],[5.649536,e],[6.303131, ],[9.967102,p],[11.600708,o],[14.745667,s],[16.469727,t],[17.381042,a],[19.387299,cancel],[20.973938,cancel],[23.311249,l],[24.888763, ],[26.579010,cancel],[28.659485,s],[29.850403,e],[32.768707,cancel],[34.849487,r],[37.845093,cancel],[40.412628,v],[42.782898,i],[45.387482,c],[46.319855,e],[47.429810, ],[47.817932, ],[49.751556,del],[53.874451,i],[56.317169,cancel],[58.010559,s],[59.071991, ],[61.776581,cancel],[63.654724,v],[64.465363,e],[66.589996,r],[69.301208,y],[69.974609, ],[73.216980,s],[74.662506,cancel],[76.255157,l],[78.201294,o],[80.855469,w],[82.387360,done]"
1,6.562475545739997,0.06666666666666667,0.0,28,1,1,0,1,do not feel too bad about it,do not feel too bad about it,"[0.000031,d],[1.416046,cancel],[2.661255,o],[3.406158, ],[6.634216,n],[8.318542,o],[9.862488,t],[10.470215, ],[12.832611,f],[13.806702,a],[15.540497,del],[16.390289,e],[17.416504,e],[20.529144,l],[21.402802, ],[22.817139,t],[24.739227,o],[26.343201,o],[27.101196, ],[29.937927,b],[30.779724,a],[33.792847,d],[34.431396, ],[35.121521,a],[37.193604,b],[39.566071,o],[42.437775,u],[43.905396,t],[44.650909, ],[47.994507,i],[49.371613,t],[51.037598,done]"
1,3.591895271059744,0.11764705882352941,0.4117647058823529,16,0,0,14,4,go out for some pizza and beer,go out for some t,"[0.000000,cancel],[1.715027,g],[3.124786,cancel],[4.587067,o],[5.659393, ],[7.618164,o],[8.773682,cancel],[10.769348,u],[11.901520,t],[12.866760, ],[16.567719,f],[19.426239,o],[21.306702,r],[22.131439, ],[24.957947,s],[27.304626,o],[30.269592,m],[31.530121,e],[32.155029, ],[34.553101,cancel],[53.453674,t],[57.789917,done]"
1,4.5634546220370575,0.11428571428571428,0.0,31,0,0,0,4,arguing with the boss is futile,arguing with the boss is futile,"[0.000000,cancel],[0.814850,a],[3.466339,r],[7.380096,cancel],[9.697906,g],[12.568481,u],[14.811615,i],[19.041901,n],[23.069427,g],[23.874603, ],[29.777863,w],[31.908447,i],[33.360321,t],[36.904785,h],[37.679932, ],[40.025360,t],[42.422729,h],[44.165955,e],[44.898926, ],[47.007904,cancel],[49.123230,b],[52.860321,o],[55.432800,cancel],[57.158691,s],[58.403717,s],[59.321442, ],[62.058868,i],[64.062012,s],[65.354980, ],[67.745300,f],[70.084961,u],[71.380280,t],[73.443268,i],[77.751343,l],[78.887604,e],[80.791412,done]"
1,4.149343173249961,0.2857142857142857,0.0,20,3,3,0,5,all work and no play,all work and no play,"[0.000000,a],[2.466461,l],[4.111542,cancel],[5.187256,l],[5.709839, ],[8.988617,w],[11.405029,o],[15.486786,r],[17.634094,cancel],[19.544495,k],[20.308319, ],[21.307526,a],[23.628571,n],[26.191559,d],[26.963379, ],[29.648193,n],[31.691895,o],[32.524628, ],[35.964935,cancel],[37.313568,o],[39.480164,l],[40.511749,a],[42.012909,del],[43.205322,del],[44.244263,del],[46.851929,p],[49.278351,l],[50.814911,cancel],[51.436890,a],[52.968018,cancel],[54.948456,y],[56.589813,done]"
1,6.072293359256006,0.16666666666666666,0.0,35,0,0,0,7,granite is the hardest of all rocks,granite is the hardest of all rocks,"[0.000031,cancel],[1.783325,g],[4.204681,r],[5.388184,a],[7.597565,n],[9.218445,i],[10.606964,t],[11.606903,e],[12.496429, ],[14.856262,cancel],[16.191254,i],[18.529541,s],[19.690887, ],[21.220581,t],[23.551331,h],[24.097046,e],[24.917908, ],[28.026764,h],[28.751373,a],[30.935364,cancel],[32.796295,r],[34.544922,cancel],[36.423798,d],[37.475067,e],[40.116241,s],[41.029785,t],[41.717102, ],[43.877258,o],[45.492859,cancel],[47.274292,f],[47.735718, ],[48.268372,a],[50.465729,l],[51.910126,l],[52.582184, ],[54.714935,cancel],[56.316681,r],[58.386414,cancel],[60.305969,o],[62.734741,c],[65.072662,k],[67.190430,s],[68.820312,done]"
1,4.496437758652013,0.35,0.0,26,3,3,0,11,the trains are always late,the trains are always late,"[0.000000,cancel],[0.783905,t],[2.643463,h],[3.164978,e],[3.980652, ],[5.806610,cancel],[6.934143,cancel],[7.759888,r],[9.976013,cancel],[11.230438,r],[12.338745,a],[13.975250,cancel],[15.087769,del],[16.338013,del],[17.494629,del],[19.379364,cancel],[20.187805,t],[21.827850,cancel],[23.528809,r],[24.602661,a],[27.516205,i],[29.910858,n],[31.720917,cancel],[34.090881,s],[34.753906, ],[36.068420,a],[39.019684,cancel],[41.060669,r],[42.261322,e],[43.098724, ],[44.358124,a],[47.675049,l],[50.883209,w],[51.954956,a],[53.451050,cancel],[55.216156,y],[57.582581,s],[58.264130, ],[61.274109,l],[62.778351,a],[64.887695,cancel],[65.673828,t],[66.719482,e],[69.384613,done]"
1,5.457720991180364,0.09090909090909091,0.0,30,1,1,0,2,pay off a mortgage for a house,pay off a mortgage for a house,"[0.000031,p],[0.868225,a],[3.159210,y],[3.791809, ],[5.865601,o],[8.124176,f],[9.688873,f],[10.352539, ],[11.499542,a],[12.468292, ],[14.446136,cancel],[17.378235,m],[20.847534,o],[23.880890,r],[25.301971,t],[28.844421,g],[29.785889,a],[31.629059,g],[32.663147,e],[34.062500, ],[37.745880,f],[40.537048,o],[43.418823,r],[44.898499, ],[46.564941,a],[47.452911, ],[49.484924,cancel],[51.813721,h],[53.312195,o],[55.724304,u],[58.953430,y],[60.907318,del],[62.688599,s],[63.762878,e],[66.249695,done]"
1,5.633992857261845,0.12195121951219512,0.0,36,0,0,0,5,one never takes too many precautions,one never takes too many precautions,"[0.000000,o],[3.033539,n],[3.940002,e],[4.596985, ],[7.353058,n],[8.081055,e],[11.043518,v],[12.046783,e],[14.373444,cancel],[16.081665,r],[17.392792, ],[19.422424,t],[20.605957,a],[23.703217,k],[24.652863,e],[27.218719,s],[28.565704, ],[30.468353,t],[32.436554,o],[33.711639,o],[34.427704, ],[36.584808,m],[37.443024,a],[39.041290,cancel],[40.753418,n],[43.292908,y],[44.151947, ],[48.164673,p],[50.457245,r],[51.447052,e],[54.051910,c],[54.609619,a],[56.199860,cancel],[58.099518,u],[60.310089,cancel],[61.107239,t],[62.560211,cancel],[64.276886,i],[67.668671,o],[70.100677,n],[74.547485,s],[76.905945,done]"
1,6.507253891826472,0.08333333333333333,0.0,22,1,1,0,1,mary had a little lamb,mary had a little lamb,"[0.000031,m],[1.288483,a],[3.747986,cancel],[5.801392,r],[7.713745,y],[8.411896, ],[11.402100,h],[12.322632,a],[14.352814,d],[15.103394, ],[15.924316,a],[16.662415,t],[18.901550,del],[19.590729, ],[22.176971,l],[24.284485,i],[25.779572,t],[26.574677,t],[28.945648,l],[29.692566,e],[30.511780, ],[32.880005,l],[33.916199,a],[36.025818,m],[38.726013,b],[40.430695,done]"
